worker_id,state,labour_category,contracted_wage,age,gender,migration_status,years_of_experience,feedback_score,job_type,timestamp
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,26-07-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,27-07-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,28-07-2025
6,GUJARAT,Harvesting/Winnowing/Threshing workers,1028,31,Male,Temporary Migrant,15,4.53,Secondary,29-07-2025
6,GUJARAT,Fishermen-coastal/deep-sea,4496,31,Male,Temporary Migrant,4,2.57,Secondary,30-07-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,31-07-2025
6,GUJARAT,Harvesting/Winnowing/Threshing workers,2671,31,Male,Temporary Migrant,15,4.53,Secondary,01-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,02-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,03-08-2025
6,GUJARAT,Harvesting/Winnowing/Threshing workers,1427,31,Male,Temporary Migrant,15,4.91,Secondary,04-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,05-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,06-08-2025
6,GUJARAT,Fishermen-coastal/deep-sea,4454,31,Male,Temporary Migrant,4,2.57,Secondary,07-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,08-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,09-08-2025
6,GUJARAT,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",1036,31,Male,Temporary Migrant,6,2.93,Major,10-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,11-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,12-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,13-08-2025
6,GUJARAT,Blacksmith,1135,31,Male,Temporary Migrant,2,3.77,Secondary,14-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,15-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,16-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,17-08-2025
6,GUJARAT,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",3569,31,Male,Temporary Migrant,4,3.07,Major,18-08-2025
6,GUJARAT,Fishermen-coastal/deep-sea,1829,31,Male,Temporary Migrant,2,3.64,Secondary,19-08-2025
6,GUJARAT,Electrician,4676,31,Male,Temporary Migrant,4,3.28,Secondary,20-08-2025
6,GUJARAT,Fishermen-coastal/deep-sea,3110,31,Male,Temporary Migrant,2,3.64,Secondary,21-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,22-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,23-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,24-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,25-08-2025
6,GUJARAT,Loggers and wood cutters,3592,31,Male,Temporary Migrant,13,3,Secondary,26-08-2025
6,GUJARAT,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",1433,31,Male,Temporary Migrant,4,3.07,Major,27-08-2025
6,GUJARAT,Loggers and wood cutters,4454,31,Male,Temporary Migrant,12,3.99,Secondary,28-08-2025
6,GUJARAT,No Job,0,31,Male,Temporary Migrant,0,0,No Job,29-08-2025
6,GUJARAT,Loggers and wood cutters,1549,31,Male,Temporary Migrant,13,3,Secondary,30-08-2025
6,GUJARAT,Plumber,2162,31,Male,Temporary Migrant,15,4.29,Secondary,31-08-2025
7,RAJASTHAN,Electrician,3048,56,Female,Permanent Migrant,4,3.28,Secondary,01-06-2025
7,RAJASTHAN,Mason,1184,56,Female,Permanent Migrant,15,4.29,Secondary,02-06-2025
7,RAJASTHAN,Weavers,3167,56,Female,Permanent Migrant,6,3.63,Secondary,03-06-2025
7,RAJASTHAN,Harvesting/Winnowing/Threshing workers,3018,56,Female,Permanent Migrant,10,3.12,Secondary,04-06-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,05-06-2025
7,RAJASTHAN,Mason,3216,56,Female,Permanent Migrant,3,2.83,Secondary,06-06-2025
7,RAJASTHAN,Harvesting/Winnowing/Threshing workers,3472,56,Female,Permanent Migrant,15,4.78,Secondary,07-06-2025
7,RAJASTHAN,Harvesting/Winnowing/Threshing workers,3207,56,Female,Permanent Migrant,15,4.62,Secondary,08-06-2025
7,RAJASTHAN,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",1863,56,Female,Permanent Migrant,4,3.07,Major,09-06-2025
7,RAJASTHAN,Harvesting/Winnowing/Threshing workers,2007,56,Female,Permanent Migrant,15,4.62,Secondary,10-06-2025
7,RAJASTHAN,Plumber,2919,56,Female,Permanent Migrant,15,4.29,Secondary,11-06-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,12-06-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,13-06-2025
7,RAJASTHAN,Plumber,1316,56,Female,Permanent Migrant,15,4.29,Secondary,14-06-2025
7,RAJASTHAN,Plumber,1424,56,Female,Permanent Migrant,15,4.29,Secondary,15-06-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,16-06-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,17-06-2025
7,RAJASTHAN,Plumber,1985,56,Female,Permanent Migrant,15,4.29,Secondary,18-06-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,19-06-2025
7,RAJASTHAN,Handicraft workers,4346,56,Female,Permanent Migrant,9,3.63,Secondary,20-06-2025
7,RAJASTHAN,Mason,4926,56,Female,Permanent Migrant,3,2.83,Secondary,21-06-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,22-06-2025
7,RAJASTHAN,Mason,1682,56,Female,Permanent Migrant,3,2.83,Secondary,23-06-2025
7,RAJASTHAN,Plumber,2848,56,Female,Permanent Migrant,15,4.09,Secondary,24-06-2025
7,RAJASTHAN,Plumber,3099,56,Female,Permanent Migrant,15,4.09,Secondary,25-06-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,26-06-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,27-06-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,28-06-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,29-06-2025
7,RAJASTHAN,Blacksmith,1262,56,Female,Permanent Migrant,2,3.77,Secondary,30-06-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,01-07-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,02-07-2025
7,RAJASTHAN,Sweeping/cleaning workers,3787,56,Female,Permanent Migrant,15,2.96,Secondary,03-07-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,04-07-2025
7,RAJASTHAN,Mason,2593,56,Female,Permanent Migrant,15,4.29,Secondary,05-07-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,06-07-2025
7,RAJASTHAN,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",1863,56,Female,Permanent Migrant,6,2.93,Major,07-07-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,08-07-2025
7,RAJASTHAN,Plumber,2538,56,Female,Permanent Migrant,15,4.09,Secondary,09-07-2025
7,RAJASTHAN,Sweeping/cleaning workers,1909,56,Female,Permanent Migrant,15,2.96,Secondary,10-07-2025
7,RAJASTHAN,Fishermen-coastal/deep-sea,3329,56,Female,Permanent Migrant,2,3.64,Secondary,11-07-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,12-07-2025
7,RAJASTHAN,Handicraft workers,1324,56,Female,Permanent Migrant,9,3.63,Secondary,13-07-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,14-07-2025
7,RAJASTHAN,Harvesting/Winnowing/Threshing workers,4543,56,Female,Permanent Migrant,15,4.78,Secondary,15-07-2025
7,RAJASTHAN,Handicraft workers,4386,56,Female,Permanent Migrant,15,2.86,Secondary,16-07-2025
7,RAJASTHAN,Mason,2526,56,Female,Permanent Migrant,6,2.64,Secondary,17-07-2025
7,RAJASTHAN,"Plant protection workers (applying pesticides, treating seeds, etc.)",2562,56,Female,Permanent Migrant,2,2.95,Secondary,18-07-2025
7,RAJASTHAN,Harvesting/Winnowing/Threshing workers,4710,56,Female,Permanent Migrant,15,4.91,Secondary,19-07-2025
7,RAJASTHAN,"Packaging labourers, agriculture",1591,56,Female,Permanent Migrant,8,3.73,Secondary,20-07-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,21-07-2025
7,RAJASTHAN,Harvesting/Winnowing/Threshing workers,4748,56,Female,Permanent Migrant,15,4.62,Secondary,22-07-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,23-07-2025
7,RAJASTHAN,Harvesting/Winnowing/Threshing workers,2664,56,Female,Permanent Migrant,15,4.91,Secondary,24-07-2025
7,RAJASTHAN,Blacksmith,4870,56,Female,Permanent Migrant,2,3.77,Secondary,25-07-2025
7,RAJASTHAN,Harvesting/Winnowing/Threshing workers,1094,56,Female,Permanent Migrant,10,3.12,Secondary,26-07-2025
7,RAJASTHAN,Mason,2443,56,Female,Permanent Migrant,6,2.64,Secondary,27-07-2025
7,RAJASTHAN,Loggers and wood cutters,2141,56,Female,Permanent Migrant,13,3,Secondary,28-07-2025
7,RAJASTHAN,Harvesting/Winnowing/Threshing workers,3697,56,Female,Permanent Migrant,15,4.91,Secondary,29-07-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,30-07-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,31-07-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,01-08-2025
7,RAJASTHAN,Mason,3595,56,Female,Permanent Migrant,6,2.64,Secondary,02-08-2025
7,RAJASTHAN,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",3903,56,Female,Permanent Migrant,6,2.93,Major,03-08-2025
7,RAJASTHAN,"Picking workers (including Tea, Cotton, Tobacco and other commercial crops)",1653,56,Female,Permanent Migrant,12,4.09,Secondary,04-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,05-08-2025
7,RAJASTHAN,Sweeping/cleaning workers,2312,56,Female,Permanent Migrant,15,2.96,Secondary,06-08-2025
7,RAJASTHAN,Loggers and wood cutters,2061,56,Female,Permanent Migrant,13,3,Secondary,07-08-2025
7,RAJASTHAN,Mason,2777,56,Female,Permanent Migrant,6,2.64,Secondary,08-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,09-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,10-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,11-08-2025
7,RAJASTHAN,Harvesting/Winnowing/Threshing workers,1186,56,Female,Permanent Migrant,15,4.53,Secondary,12-08-2025
7,RAJASTHAN,Handicraft workers,4230,56,Female,Permanent Migrant,15,2.86,Secondary,13-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,14-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,15-08-2025
7,RAJASTHAN,Mason,4545,56,Female,Permanent Migrant,6,2.64,Secondary,16-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,17-08-2025
7,RAJASTHAN,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",3416,56,Female,Permanent Migrant,6,2.93,Major,18-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,19-08-2025
7,RAJASTHAN,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",2787,56,Female,Permanent Migrant,6,2.93,Major,20-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,21-08-2025
7,RAJASTHAN,Construction Site Supervisor,1613,56,Female,Permanent Migrant,15,4.07,Secondary,22-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,23-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,24-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,25-08-2025
7,RAJASTHAN,Mason,2938,56,Female,Permanent Migrant,6,2.64,Secondary,26-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,27-08-2025
7,RAJASTHAN,Sweeping/cleaning workers,2646,56,Female,Permanent Migrant,15,2.96,Secondary,28-08-2025
7,RAJASTHAN,Mason,3505,56,Female,Permanent Migrant,3,2.83,Secondary,29-08-2025
7,RAJASTHAN,Mason,3073,56,Female,Permanent Migrant,15,4.1,Secondary,30-08-2025
7,RAJASTHAN,No Job,0,56,Female,Permanent Migrant,0,0,No Job,31-08-2025
8,TELANGANA,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",4304,54,Male,Temporary Migrant,6,2.93,Major,01-06-2025
8,TELANGANA,Fishermen-coastal/deep-sea,3791,54,Male,Temporary Migrant,2,3.64,Secondary,02-06-2025
8,TELANGANA,"Plant protection workers (applying pesticides, treating seeds, etc.)",1061,54,Male,Temporary Migrant,2,2.95,Secondary,03-06-2025
8,TELANGANA,Sweeping/cleaning workers,4916,54,Male,Temporary Migrant,15,2.96,Secondary,04-06-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,05-06-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,06-06-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,07-06-2025
8,TELANGANA,Harvesting/Winnowing/Threshing workers,3698,54,Male,Temporary Migrant,15,4.53,Secondary,08-06-2025
8,TELANGANA,Loggers and wood cutters,1167,54,Male,Temporary Migrant,12,3.99,Secondary,09-06-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,10-06-2025
8,TELANGANA,Mason,2259,54,Male,Temporary Migrant,15,4.1,Secondary,11-06-2025
8,TELANGANA,Mason,3662,54,Male,Temporary Migrant,6,2.64,Secondary,12-06-2025
8,TELANGANA,Handicraft workers,1140,54,Male,Temporary Migrant,9,3.63,Secondary,13-06-2025
8,TELANGANA,Plumber,4501,54,Male,Temporary Migrant,15,4.29,Secondary,14-06-2025
8,TELANGANA,Mason,3464,54,Male,Temporary Migrant,3,2.83,Secondary,15-06-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,16-06-2025
8,TELANGANA,Weavers,4739,54,Male,Temporary Migrant,6,3.63,Secondary,17-06-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,18-06-2025
8,TELANGANA,Plumber,1642,54,Male,Temporary Migrant,15,4.29,Secondary,19-06-2025
8,TELANGANA,Weavers,2568,54,Male,Temporary Migrant,6,3.63,Secondary,20-06-2025
8,TELANGANA,Weavers,3411,54,Male,Temporary Migrant,6,3.63,Secondary,21-06-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,22-06-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,23-06-2025
8,TELANGANA,Mason,4870,54,Male,Temporary Migrant,3,2.83,Secondary,24-06-2025
8,TELANGANA,Mason,3661,54,Male,Temporary Migrant,6,2.64,Secondary,25-06-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,26-06-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,27-06-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,28-06-2025
8,TELANGANA,Plumber,1752,54,Male,Temporary Migrant,15,4.09,Secondary,29-06-2025
8,TELANGANA,Harvesting/Winnowing/Threshing workers,1885,54,Male,Temporary Migrant,10,3.12,Secondary,30-06-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,01-07-2025
8,TELANGANA,Mason,1355,54,Male,Temporary Migrant,15,4.1,Secondary,02-07-2025
8,TELANGANA,Blacksmith,2498,54,Male,Temporary Migrant,2,3.77,Secondary,03-07-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,04-07-2025
8,TELANGANA,Weavers,2130,54,Male,Temporary Migrant,6,3.63,Secondary,05-07-2025
8,TELANGANA,Harvesting/Winnowing/Threshing workers,4579,54,Male,Temporary Migrant,10,3.12,Secondary,06-07-2025
8,TELANGANA,Mason,3810,54,Male,Temporary Migrant,15,4.29,Secondary,07-07-2025
8,TELANGANA,Mason,1890,54,Male,Temporary Migrant,15,4.1,Secondary,08-07-2025
8,TELANGANA,Mason,1585,54,Male,Temporary Migrant,3,2.83,Secondary,09-07-2025
8,TELANGANA,Harvesting/Winnowing/Threshing workers,1445,54,Male,Temporary Migrant,15,4.62,Secondary,10-07-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,11-07-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,12-07-2025
8,TELANGANA,Fishermen-coastal/deep-sea,1200,54,Male,Temporary Migrant,2,3.64,Secondary,13-07-2025
8,TELANGANA,Handicraft workers,2032,54,Male,Temporary Migrant,8,2.86,Secondary,14-07-2025
8,TELANGANA,Blacksmith,1494,54,Male,Temporary Migrant,2,3.77,Secondary,15-07-2025
8,TELANGANA,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",2861,54,Male,Temporary Migrant,4,3.07,Major,16-07-2025
8,TELANGANA,Fishermen-coastal/deep-sea,1813,54,Male,Temporary Migrant,4,2.57,Secondary,17-07-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,18-07-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,19-07-2025
8,TELANGANA,Electrician,1142,54,Male,Temporary Migrant,4,3.28,Secondary,20-07-2025
8,TELANGANA,Harvesting/Winnowing/Threshing workers,2135,54,Male,Temporary Migrant,15,4.91,Secondary,21-07-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,22-07-2025
8,TELANGANA,Harvesting/Winnowing/Threshing workers,2014,54,Male,Temporary Migrant,15,4.91,Secondary,23-07-2025
8,TELANGANA,Handicraft workers,2757,54,Male,Temporary Migrant,9,3.63,Secondary,24-07-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,25-07-2025
8,TELANGANA,Sweeping/cleaning workers,3496,54,Male,Temporary Migrant,15,2.96,Secondary,26-07-2025
8,TELANGANA,Weavers,3421,54,Male,Temporary Migrant,6,3.63,Secondary,27-07-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,28-07-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,29-07-2025
8,TELANGANA,Weavers,3494,54,Male,Temporary Migrant,6,3.63,Secondary,30-07-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,31-07-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,01-08-2025
8,TELANGANA,Weavers,2254,54,Male,Temporary Migrant,6,3.63,Secondary,02-08-2025
8,TELANGANA,Plumber,4347,54,Male,Temporary Migrant,15,4.29,Secondary,03-08-2025
8,TELANGANA,Mason,4327,54,Male,Temporary Migrant,9,3.6,Secondary,04-08-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,05-08-2025
8,TELANGANA,Fishermen-coastal/deep-sea,2706,54,Male,Temporary Migrant,2,3.64,Secondary,06-08-2025
8,TELANGANA,Fishermen-coastal/deep-sea,3092,54,Male,Temporary Migrant,2,3.64,Secondary,07-08-2025
8,TELANGANA,Mason,1992,54,Male,Temporary Migrant,15,4.1,Secondary,08-08-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,09-08-2025
8,TELANGANA,Mason,1629,54,Male,Temporary Migrant,3,2.83,Secondary,10-08-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,11-08-2025
8,TELANGANA,Sweeping/cleaning workers,3927,54,Male,Temporary Migrant,15,2.96,Secondary,12-08-2025
8,TELANGANA,Mason,3216,54,Male,Temporary Migrant,15,4.29,Secondary,13-08-2025
8,TELANGANA,Handicraft workers,3603,54,Male,Temporary Migrant,8,2.86,Secondary,14-08-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,15-08-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,16-08-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,17-08-2025
8,TELANGANA,Mason,3293,54,Male,Temporary Migrant,6,2.64,Secondary,18-08-2025
8,TELANGANA,Mason,1182,54,Male,Temporary Migrant,3,2.83,Secondary,19-08-2025
8,TELANGANA,Harvesting/Winnowing/Threshing workers,3098,54,Male,Temporary Migrant,10,3.12,Secondary,20-08-2025
8,TELANGANA,"Plant protection workers (applying pesticides, treating seeds, etc.)",1777,54,Male,Temporary Migrant,2,2.95,Secondary,21-08-2025
8,TELANGANA,"Plant protection workers (applying pesticides, treating seeds, etc.)",3106,54,Male,Temporary Migrant,2,2.95,Secondary,22-08-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,23-08-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,24-08-2025
8,TELANGANA,Mason,2090,54,Male,Temporary Migrant,9,3.6,Secondary,25-08-2025
8,TELANGANA,Blacksmith,1728,54,Male,Temporary Migrant,2,3.77,Secondary,26-08-2025
8,TELANGANA,"Plant protection workers (applying pesticides, treating seeds, etc.)",2919,54,Male,Temporary Migrant,2,2.95,Secondary,27-08-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,28-08-2025
8,TELANGANA,No Job,0,54,Male,Temporary Migrant,0,0,No Job,29-08-2025
8,TELANGANA,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",2661,54,Male,Temporary Migrant,4,3.07,Major,30-08-2025
8,TELANGANA,Handicraft workers,1891,54,Male,Temporary Migrant,9,3.63,Secondary,31-08-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,01-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,02-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,03-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,04-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,05-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,06-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,07-06-2025
9,TELANGANA,Weavers,4121,22,Female,Permanent Migrant,6,3.63,Secondary,08-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,09-06-2025
9,TELANGANA,Electrician,4935,22,Female,Permanent Migrant,4,3.28,Secondary,10-06-2025
9,TELANGANA,Loggers and wood cutters,1421,22,Female,Permanent Migrant,12,3.99,Secondary,11-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,12-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,13-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,14-06-2025
9,TELANGANA,Handicraft workers,1477,22,Female,Permanent Migrant,15,2.86,Secondary,15-06-2025
9,TELANGANA,"Plant protection workers (applying pesticides, treating seeds, etc.)",3309,22,Female,Permanent Migrant,2,2.95,Secondary,16-06-2025
9,TELANGANA,Loggers and wood cutters,1607,22,Female,Permanent Migrant,13,3,Secondary,17-06-2025
9,TELANGANA,Handicraft workers,3067,22,Female,Permanent Migrant,15,2.86,Secondary,18-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,19-06-2025
9,TELANGANA,Sweeping/cleaning workers,2146,22,Female,Permanent Migrant,15,2.96,Secondary,20-06-2025
9,TELANGANA,Harvesting/Winnowing/Threshing workers,3959,22,Female,Permanent Migrant,15,4.53,Secondary,21-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,22-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,23-06-2025
9,TELANGANA,Handicraft workers,1481,22,Female,Permanent Migrant,15,2.86,Secondary,24-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,25-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,26-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,27-06-2025
9,TELANGANA,Fishermen-coastal/deep-sea,3349,22,Female,Permanent Migrant,2,3.64,Secondary,28-06-2025
9,TELANGANA,"Animal husbandry workers (including poultry workers, dairy workers & herdsman)",3391,22,Female,Permanent Migrant,6,2.93,Major,29-06-2025
9,TELANGANA,Mason,4077,22,Female,Permanent Migrant,15,4.29,Secondary,30-06-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,01-07-2025
9,TELANGANA,Handicraft workers,2206,22,Female,Permanent Migrant,9,3.63,Secondary,02-07-2025
9,TELANGANA,Mason,1087,22,Female,Permanent Migrant,6,2.64,Secondary,03-07-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,04-07-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,05-07-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,06-07-2025
9,TELANGANA,Handicraft workers,4710,22,Female,Permanent Migrant,9,3.63,Secondary,07-07-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,08-07-2025
9,TELANGANA,Plumber,4346,22,Female,Permanent Migrant,15,4.29,Secondary,09-07-2025
9,TELANGANA,Fishermen-coastal/deep-sea,3856,22,Female,Permanent Migrant,2,3.64,Secondary,10-07-2025
9,TELANGANA,Electrician,4759,22,Female,Permanent Migrant,4,3.28,Secondary,11-07-2025
9,TELANGANA,Loggers and wood cutters,1068,22,Female,Permanent Migrant,13,3,Secondary,12-07-2025
9,TELANGANA,Construction Site Supervisor,2037,22,Female,Permanent Migrant,15,4.02,Secondary,13-07-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,14-07-2025
9,TELANGANA,"Picking workers (including Tea, Cotton, Tobacco and other commercial crops)",1447,22,Female,Permanent Migrant,12,4.09,Secondary,15-07-2025
9,TELANGANA,Loggers and wood cutters,3773,22,Female,Permanent Migrant,12,3.99,Secondary,16-07-2025
9,TELANGANA,No Job,0,22,Female,Permanent Migrant,0,0,No Job,17-07-2025
9,TELANGANA,Harvesting/Winnowing/Threshing workers,3965,22,Female,Permanent Migrant,15,4.53,Secondary,18-07-2025
9,TELANGANA,Handicraft workers,1128,22,Female,Permanent Migrant,9,3.63,Secondary,19-07-2025
